ANNO_ACCADEMICO;ATENEO_CODICE;ATENEO_NOME;ATENEO_REGIONE;GRUPPO_CORSO;CLASSE_CORSO_NOME;CORSO_DI_STUDIO;STUDENTE
2014;8201;Palermo;Sicilia;POLITICO-SOCIALE;Scienze del servizio sociale;Servizio Sociale;4
2014;8201;Palermo;Sicilia;POLITICO-SOCIALE;Scienze politiche e delle relazioni internazionali;Relazioni e Politiche Internazionali;10
2014;8201;Palermo;Sicilia;PSICOLOGICA;Scienze e tecniche psicologiche;Scienze e Tecniche Psicologiche;975
2014;8201;Palermo;Sicilia;PSICOLOGICA;Scienze e tecniche psicologiche;Scienze e Tecniche Psicologiche;239
2014;8201;Palermo;Sicilia;PSICOLOGICA;Scienze e tecniche psicologiche;Scienze e Tecniche della Psicologia dello Sviluppo e dell'Educazione;26
2014;8201;Palermo;Sicilia;PSICOLOGICA;Scienze e tecniche psicologiche;Psicologia dello Sviluppo e dell'Educazione;1
2014;8201;Palermo;Sicilia;PSICOLOGICA;Scienze e tecniche psicologiche;Scienze e Tecniche Psicologiche della Personalita' e delle Relazioni di Aiuto;51
2014;8201;Palermo;Sicilia;SCIENTIFICA;Scienze e tecnologie informatiche;Informatica;59
2014;8201;Palermo;Sicilia;SCIENTIFICA;Scienze e tecnologie fisiche;Fisica;4
2014;8201;Palermo;Sicilia;SCIENTIFICA;Scienze matematiche;Matematica;102
2014;8201;Palermo;Sicilia;SCIENTIFICA;Scienze e tecnologie informatiche;Informatica;195
2014;8201;Palermo;Sicilia;SCIENTIFICA;Scienze e tecnologie fisiche;Scienze Fisiche;32
2014;8201;Palermo;Sicilia;SCIENTIFICA;Scienze e tecnologie fisiche;Scienze Fisiche;90
2014;8201;Palermo;Sicilia;SCIENTIFICA;Scienze matematiche;Matematica Applicata all'Industria e alla Finanza;5
2014;8201;Palermo;Sicilia;SCIENTIFICA;Scienze matematiche;Matematica;4
2014;8201;Palermo;Sicilia;SCIENTIFICA;Scienze e tecnologie informatiche;Informatica;16
2014;8201;Palermo;Sicilia;SCIENTIFICA;Scienze e tecnologie fisiche;Scienze Fisiche;3
2014;8201;Palermo;Sicilia;SCIENTIFICA;Scienze matematiche;Matematica;40
2014;8201;Palermo;Sicilia;SCIENTIFICA;Scienze matematiche;Matematica per l'Informatica e la Comunicazione Scientifica;8
2014;8201;Palermo;Sicilia;INSEGNAMENTO;Scienze dell'educazione e della formazione;Scienze della Formazione Primaria;200
2014;8301;Messina;Sicilia;ARCHITETTURA;Specialistiche in architettura e ingegneria edile;Ingegneria Edile per il Recupero;5
2014;8301;Messina;Sicilia;ARCHITETTURA;Ingegneria dei sistemi edilizi;Ingegneria Edile per il Recupero;45
2014;8301;Messina;Sicilia;CHIMICO-FARMACEUTICA;Scienze chimiche;Chimica;28
2014;8301;Messina;Sicilia;CHIMICO-FARMACEUTICA;Scienze e tecnologie della chimica industriale;Chimica Industriale;16
2014;8301;Messina;Sicilia;CHIMICO-FARMACEUTICA;Specialistiche in scienze e tecnologie della chimica industriale;Chimica Industriale;3
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Specialistiche in scienze economico-aziendali;Consulenza Management e Professione;10
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Scienze economico-aziendali;Scienze Economico-Aziendali;253
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Scienze economico-aziendali;Management del Turismo e dell’Ambiente;23
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Scienze economico-aziendali;Consulenza e Professione;54
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Scienze statistiche attuariali e finanziarie;Scienze Statistiche Attuariali e Finanziarie;18
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Specialistiche in scienze dell'economia;Economia e Diritto per le Amministrazioni e le Professioni;4
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Specialistiche in scienze dell'economia;Economia del Turismo;3
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Specialistiche in scienze dell'economia;Banca,Finanza e Assicurazioni;4
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Scienze dell'economia;Scienze Economiche e Finanziarie;40
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Scienze dell'economia;Economia;145
2014;8301;Messina;Sicilia;EDUCAZIONE FISICA;Specialistiche in scienze e tecniche delle attivita motorie preventive e adattative;Scienze e Tecniche delle Attività Motorie Preventive e Adattate;1
2014;8301;Messina;Sicilia;EDUCAZIONE FISICA;Scienze e tecniche delle attività motorie preventive e adattate;Scienze e Tecniche delle Attività Motorie Preventive e Adattate;106
2014;8301;Messina;Sicilia;GEO-BIOLOGICA;Biologia;Biologia ed Ecologia dell'Ambiente Marino Costiero;36
2014;8301;Messina;Sicilia;GEO-BIOLOGICA;Scienze e tecnologie per l'ambiente e il territorio;Gestione dei Rischi Territoriali;22
2014;8301;Messina;Sicilia;GEO-BIOLOGICA;Biologia;Biologia;222
2014;8301;Messina;Sicilia;GEO-BIOLOGICA;Specialistiche in scienze e tecnologie per l'ambiente e il territorio;Gestione dei Rischi Territoriali;2
2014;8301;Messina;Sicilia;GEO-BIOLOGICA;Specialistiche in biologia;Scienze Biologiche;2
2014;8301;Messina;Sicilia;GEO-BIOLOGICA;Biotecnologie mediche, veterinarie e farmaceutiche;Biotecnologie per la Salute;49
2014;8301;Messina;Sicilia;GIURIDICA;Specialistiche in giurisprudenza;Giurisprudenza;29
2014;8301;Messina;Sicilia;GIURIDICA;Specialistiche in giurisprudenza;Giurisprudenza (Corso Ad Esaurimento);2
2014;8301;Messina;Sicilia;INGEGNERIA;Specialistiche in ingegneria elettronica;Ingegneria Elettronica;1
2014;8301;Messina;Sicilia;INGEGNERIA;Specialistiche in ingegneria informatica;Ingegneria Informatica;4
2014;8301;Messina;Sicilia;INGEGNERIA;Specialistiche in scienza e ingegneria dei materiali;Ingegneria dei Materiali;1
2014;8301;Messina;Sicilia;INGEGNERIA;Ingegneria civile;Ingegneria Civile;59
2014;8301;Messina;Sicilia;INGEGNERIA;Ingegneria elettronica;Ingegneria Elettronica;19
2014;8301;Messina;Sicilia;INGEGNERIA;Ingegneria informatica;Ingegneria e Scienze Informatiche;25
2014;8301;Messina;Sicilia;INGEGNERIA;Scienza e ingegneria dei materiali;Ingegneria dei Materiali;12
2014;8301;Messina;Sicilia;INSEGNAMENTO;Specialistiche in programmazione e gestione dei servizi educativi e formativi;Progettazione e Direzione dei Sistemi Formativi e dei Servizi Educativi;1
2014;8301;Messina;Sicilia;INSEGNAMENTO;Scienze pedagogiche;Scienze Pedagogiche;343
2014;8301;Messina;Sicilia;INSEGNAMENTO;Specialistiche in scienze pedagogiche;Teorie, Metodi e Didattiche per le Scienze Umane;1
2014;8301;Messina;Sicilia;LETTERARIA;Specialistiche in filosofia teoretica, morale, politica ed estetica;Filosofia Contemporanea;1
2014;8301;Messina;Sicilia;LETTERARIA;Specialistiche in storia moderna;Società, Culture e Istituzioni d'Europa;2
2014;8301;Messina;Sicilia;LETTERARIA;Filologia moderna;Civiltà Letteraria dell'Italia Medievale e Moderna;64
2014;8301;Messina;Sicilia;LETTERARIA;Filologia, letterature e storia dell'antichità;Tradizione Classica;29
2014;8301;Messina;Sicilia;LETTERARIA;Archeologia;Archeologia del Mediterraneo;34
2014;8301;Messina;Sicilia;LETTERARIA;Archeologia;Tradizione Classica e Archeologia del Mediterraneo;17
2014;8301;Messina;Sicilia;LETTERARIA;Scienze dello spettacolo e produzione multimediale;Turismo e Spettacolo;2
2014;8301;Messina;Sicilia;LETTERARIA;Scienze filosofiche;Filosofia Contemporanea;53
2014;8301;Messina;Sicilia;LETTERARIA;Scienze storiche;Scienze Storiche: Società, Culture e Istituzioni d'Europa;34
2014;8301;Messina;Sicilia;LINGUISTICA;Lingue e letterature moderne europee e americane;Lingue Moderne: Letterature e Scienze della Traduzione;8
2014;8301;Messina;Sicilia;LINGUISTICA;Lingue e letterature moderne europee e americane;Lingue Moderne: Letterature e Traduzione;129
2014;8301;Messina;Sicilia;MEDICA;Scienze delle professioni sanitarie tecniche;Scienze delle Professioni Sanitarie Tecniche Diagnostiche;91
2014;8301;Messina;Sicilia;MEDICA;Specialistiche nelle scienze delle professioni sanitarie tecniche;Scienze delle Professioni Sanitarie Tecniche Diagnostiche;2
2014;8301;Messina;Sicilia;MEDICA;Scienze riabilitative delle professioni sanitarie;Scienze Riabilitative delle Professioni Sanitarie;107
2014;8301;Messina;Sicilia;POLITICO-SOCIALE;Scienze delle pubbliche amministrazioni;Scienze delle Pubbliche Amministrazioni;9
2014;8301;Messina;Sicilia;POLITICO-SOCIALE;Informazione e sistemi editoriali;Metodi e Linguaggi del Giornalismo;49
2014;8301;Messina;Sicilia;POLITICO-SOCIALE;Teorie della comunicazione;Teorie della Comunicazione e dei Linguaggi;6
2014;8301;Messina;Sicilia;POLITICO-SOCIALE;Teorie della comunicazione;Scienze Cognitive e Teorie della Comunicazione;6
2014;8301;Messina;Sicilia;POLITICO-SOCIALE;Sociologia e ricerca sociale;Servizio Sociale, Politiche Sociali e Studi Sociologici e Ricerca Sociale;4
2014;8301;Messina;Sicilia;POLITICO-SOCIALE;Servizio sociale e politiche sociali;Servizio Sociale, Politiche Sociali e Studi Sociologici e Ricerca Sociale;116
2014;8301;Messina;Sicilia;POLITICO-SOCIALE;Scienze per la cooperazione allo sviluppo;Scienze delle Pubbliche Amministrazioni e per la Cooperazione allo Sviluppo;1
2014;8301;Messina;Sicilia;POLITICO-SOCIALE;Scienze delle pubbliche amministrazioni;Scienze delle Pubbliche Amministrazioni e per la Cooperazione allo Sviluppo;14
2014;8301;Messina;Sicilia;POLITICO-SOCIALE;Relazioni internazionali;Relazioni Internazionali e Studi Europei;27
2014;8301;Messina;Sicilia;POLITICO-SOCIALE;Specialistiche in programmazione e gestione delle politiche e dei servizi sociali;Servizio Sociale;1
2014;8301;Messina;Sicilia;POLITICO-SOCIALE;Progettazione e gestione dei sistemi turistici;Turismo e Spettacolo;59
2014;8301;Messina;Sicilia;POLITICO-SOCIALE;Scienze della politica;Studi Politici;20
2014;8301;Messina;Sicilia;POLITICO-SOCIALE;Specialistiche in scienze delle pubbliche amministrazioni;Manager del Governo delle Istituzioni e dello Sviluppo Economico;2
2014;8301;Messina;Sicilia;POLITICO-SOCIALE;Specialistiche in scienze della politica;Scienze Politiche e Sociali;3
2014;8301;Messina;Sicilia;POLITICO-SOCIALE;Relazioni internazionali;Relazioni Internazionali e Cooperazione allo Sviluppo;25
2014;8301;Messina;Sicilia;PSICOLOGICA;Scienze cognitive;Scienze Cognitive e Teorie della Comunicazione;124
2014;8301;Messina;Sicilia;PSICOLOGICA;Psicologia;Psicologia;333
2014;8301;Messina;Sicilia;PSICOLOGICA;Psicologia;Scienze Cognitive e Psicologia;13
2014;8301;Messina;Sicilia;PSICOLOGICA;Scienze cognitive;Scienze Cognitive e Psicologia;4
2014;8301;Messina;Sicilia;SCIENTIFICA;Scienze della natura;Tutela e Gestione dell'Ambiente;9
2014;8301;Messina;Sicilia;SCIENTIFICA;Matematica;Matematica;35
2014;8301;Messina;Sicilia;SCIENTIFICA;Informatica;Informatica;17
2014;8301;Messina;Sicilia;SCIENTIFICA;Specialistiche in informatica;Informatica;4
2014;8301;Messina;Sicilia;SCIENTIFICA;Fisica;Fisica;19
2014;8301;Messina;Sicilia;AGRARIA;Specialistiche in medicina veterinaria;Medicina Veterinaria;182
2014;8301;Messina;Sicilia;AGRARIA;Medicina veterinaria;Medicina Veterinaria;210
2014;8301;Messina;Sicilia;AGRARIA;Medicina veterinaria;Medicina Veterinaria;24
2014;8301;Messina;Sicilia;CHIMICO-FARMACEUTICA;Farmacia e farmacia industriale;Chimica e Tecnologia Farmaceutiche;73
2014;8301;Messina;Sicilia;CHIMICO-FARMACEUTICA;Farmacia e farmacia industriale;Farmacia;69
2014;8301;Messina;Sicilia;CHIMICO-FARMACEUTICA;Farmacia e farmacia industriale;Farmacia;522
2014;8301;Messina;Sicilia;CHIMICO-FARMACEUTICA;Specialistiche in farmacia e farmacia industriale;Chimica e Tecnologia Farmaceutiche;12
2014;8301;Messina;Sicilia;CHIMICO-FARMACEUTICA;Specialistiche in farmacia e farmacia industriale;Farmacia;26
2014;8301;Messina;Sicilia;CHIMICO-FARMACEUTICA;Farmacia e farmacia industriale;Chimica e Tecnologia Farmaceutiche;378
2014;8301;Messina;Sicilia;GIURIDICA;Magistrali in giurisprudenza;Giurisprudenza;2387
2014;8301;Messina;Sicilia;GIURIDICA;Magistrali in giurisprudenza;Giurisprudenza;300
2014;8301;Messina;Sicilia;MEDICA;Medicina e chirurgia;Medicina e Chirurgia;1503
2014;8301;Messina;Sicilia;MEDICA;Odontoiatria e protesi dentaria;Odontoiatria e Protesi Dentaria;20
2014;8301;Messina;Sicilia;MEDICA;Medicina e chirurgia;Medicina e Chirurgia;253
2014;8301;Messina;Sicilia;MEDICA;Specialistiche in odontoiatria e protesi dentaria;Odontoiatria e Protesi Dentaria;23
2014;8301;Messina;Sicilia;MEDICA;Specialistiche in medicina e chirurgia;Medicina e Chirurgia;292
2014;8301;Messina;Sicilia;MEDICA;Odontoiatria e protesi dentaria;Odontoiatria e Protesi Dentaria;129
2014;8301;Messina;Sicilia;AGRARIA;Scienze e tecnologie agrarie, agroalimentari e forestali;Scienze della Enogastronomia Mediterranea e Salute;15
2014;8301;Messina;Sicilia;AGRARIA;Scienze e tecnologie zootecniche e delle produzioni animali;Tecnologie, Igiene e Sanita' degli allevamenti Estensivi Eco-Compatibili;11
2014;8301;Messina;Sicilia;AGRARIA;Scienze e tecnologie alimentari;Scienze Gastronomiche;139
2014;8301;Messina;Sicilia;AGRARIA;Scienze e tecnologie alimentari;Scienze Gastronomiche;62
2014;8301;Messina;Sicilia;ARCHITETTURA;Scienze e tecniche dell'edilizia;Ingegneria Civile e dei Sistemi Edilizi;104
2014;8301;Messina;Sicilia;ARCHITETTURA;Scienze dell'architettura e dell'ingegneria edile;Ingegneria Edile;42
2014;8301;Messina;Sicilia;ARCHITETTURA;Scienze dell'architettura e dell'ingegneria edile;Ingegneria Edile per il Recupero;30
2014;8301;Messina;Sicilia;CHIMICO-FARMACEUTICA;Scienze e tecnologie chimiche;Chimica;66
2014;8301;Messina;Sicilia;CHIMICO-FARMACEUTICA;Scienze e tecnologie chimiche;Chimica Industriale;44
2014;8301;Messina;Sicilia;CHIMICO-FARMACEUTICA;Scienze e tecnologie chimiche;Chimica;128
2014;8301;Messina;Sicilia;CHIMICO-FARMACEUTICA;Scienze e tecnologie farmaceutiche;Scienze e Tecnologie Erboristiche;11
2014;8301;Messina;Sicilia;CHIMICO-FARMACEUTICA;Scienze e tecnologie farmaceutiche;Informazione Scientifica sul Farmaco;30
2014;8301;Messina;Sicilia;CHIMICO-FARMACEUTICA;Scienze e tecnologie chimiche;Chimica Industriale;3
2014;8301;Messina;Sicilia;CHIMICO-FARMACEUTICA;Scienze e tecnologie chimiche;Chimica Industriale;14
2014;8301;Messina;Sicilia;CHIMICO-FARMACEUTICA;Scienze e tecnologie chimiche;Chimica;14
2014;8301;Messina;Sicilia;CHIMICO-FARMACEUTICA;Scienze e tecnologie farmaceutiche;Scienze Farmaceutiche Applicate Ai Prodotti per la Salute;138
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Scienze statistiche;Scienze Statistiche;9
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Statistica;Statistica;20
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Scienze economiche;Scienze Economiche;386
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Scienze economiche;Economia, Banca e Finanza;67
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Scienze economiche;Economia, Banca e Finanza;14
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Management d'Impresa;76
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Management d'Impresa;23
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Economia Aziendale;160
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Scienze economiche;Economia e Diritto;2
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Scienze economiche;Economia e Commercio;77
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Scienze economiche;Economia del Turismo e dell'Ambiente;66
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Scienze economiche;Economia Bancaria Finanziaria e Assicurativa;118
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Economia e Amministrazione delle Imprese;34
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Economia Aziendale;47
2014;8301;Messina;Sicilia;ECONOMICO-STATISTICA;Scienze dell'economia e della gestione aziendale;Economia Aziendale;1077
2014;8301;Messina;Sicilia;EDUCAZIONE FISICA;Scienze delle attivita motorie e sportive;Scienze Motorie e Sportive;52
2014;8301;Messina;Sicilia;EDUCAZIONE FISICA;Scienze delle attività motorie e sportive;Scienze Motorie, Sport e Salute;277
2014;8301;Messina;Sicilia;EDUCAZIONE FISICA;Scienze delle attività motorie e sportive;Scienze Motorie, Sport e Salute;88
2014;8301;Messina;Sicilia;GEO-BIOLOGICA;Scienze biologiche;Scienze Biologiche;536
2014;8301;Messina;Sicilia;GEO-BIOLOGICA;Scienze geologiche;Analisi e Gestione dei Rischi Naturali e Antropici;64
2014;8301;Messina;Sicilia;GEO-BIOLOGICA;Scienze e tecnologie per l'ambiente e la natura;Scienze dell'Ambiente e della Natura;42
2014;8301;Messina;Sicilia;GEO-BIOLOGICA;Scienze e tecnologie per l'ambiente e la natura;Scienze dell'Ambiente e della Natura;110
2014;8301;Messina;Sicilia;GEO-BIOLOGICA;Scienze biologiche;Scienze Biologiche;146
2014;8301;Messina;Sicilia;GEO-BIOLOGICA;Biotecnologie;Biotecnologie;42
2014;8301;Messina;Sicilia;GEO-BIOLOGICA;Scienze geologiche;Analisi e Gestione dei Rischi Naturali e Antropici;11
2014;8301;Messina;Sicilia;GEO-BIOLOGICA;Scienze e tecnologie per l'ambiente e la natura;Scienze Naturali;2
2014;8301;Messina;Sicilia;GEO-BIOLOGICA;Scienze e tecnologie per l'ambiente e la natura;Scienze dell'Ambiente e della Natura;3
2014;8301;Messina;Sicilia;GEO-BIOLOGICA;Scienze della Terra;Analisi e Gestione dei Rischi Naturali ed Antropici;6
2014;8301;Messina;Sicilia;GEO-BIOLOGICA;Scienze biologiche;Scienze Biologiche;85
2014;8301;Messina;Sicilia;GEO-BIOLOGICA;Scienze biologiche;Biologia ed Ecologia Marina;21
2014;8301;Messina;Sicilia;GEO-BIOLOGICA;Biotecnologie;Biotecnologie;5
2014;8301;Messina;Sicilia;GEO-BIOLOGICA;Biotecnologie;Biotecnologie;23
2014;8301;Messina;Sicilia;GEO-BIOLOGICA;Scienze biologiche;Biologia ed Ecologia Marina;85
2014;8301;Messina;Sicilia;GIURIDICA;Scienze dei servizi giuridici;Resocontista, Referendario ed Esperto nella Documentazione e nell'Informatica Giuridica;1
2014;8301;Messina;Sicilia;GIURIDICA;Scienze dei servizi giuridici;Giurista delle Amministrazioni Pubbliche e di Impresa;101
2014;8301;Messina;Sicilia;GIURIDICA;Scienze dei servizi giuridici;Consulente del Lavoro e Scienze dei Servizi Giuridici;62
2014;8301;Messina;Sicilia;GIURIDICA;Scienze dei servizi giuridici;Consulente del Lavoro e Scienze dei Servizi Giuridici;67
2014;8301;Messina;Sicilia;GIURIDICA;Scienze giuridiche;Scienze Giuridiche;136
2014;8301;Messina;Sicilia;GIURIDICA;Scienze dei servizi giuridici;Operatore Giudiziario e delle Amministrazioni Pubbliche;12
2014;8301;Messina;Sicilia;GIURIDICA;Scienze dei servizi giuridici;Consulente del Lavoro;35
2014;8301;Messina;Sicilia;GIURIDICA;Scienze dei servizi giuridici;Consulente del Lavoro;230
2014;8301;Messina;Sicilia;INGEGNERIA;Ingegneria dell'informazione;Ingegneria Elettronica e Informatica;224
2014;8301;Messina;Sicilia;INGEGNERIA;Ingegneria dell'informazione;Ingegneria Informatica e delle Telecomunicazioni;69
2014;8301;Messina;Sicilia;INGEGNERIA;Ingegneria industriale;Ingegneria Navale;15
2014;8301;Messina;Sicilia;INGEGNERIA;Ingegneria industriale;Ingegneria Industriale;55
2014;8301;Messina;Sicilia;INGEGNERIA;Ingegneria industriale;Ingegneria Industriale;194
2014;8301;Messina;Sicilia;INGEGNERIA;Ingegneria dell'informazione;Ingegneria Elettronica e Informatica;66
2014;8301;Messina;Sicilia;INGEGNERIA;Ingegneria industriale;Ingegneria delle Tecnologie Industriali;5
2014;8301;Messina;Sicilia;INGEGNERIA;Ingegneria dell'informazione;Ingegneria Elettronica;39
2014;8301;Messina;Sicilia;INGEGNERIA;Ingegneria civile e ambientale;Ingegneria Civile;79
2014;8301;Messina;Sicilia;INGEGNERIA;Ingegneria industriale;Ingegneria Navale;27
2014;8301;Messina;Sicilia;INGEGNERIA;Ingegneria industriale;Ingegneria Industriale;32
